latitude,longitude,alarm_type,speed,alarm_weight,risk_score,cluster,risk_level
12.955785751342772,77.72076416015625,Overspeed,21,6,0.45890942985862965,3,Very Low Risk ✅
12.955787658691406,77.72063446044922,UFCW,23,8,0.64874941743048,1,Medium Risk 🟡
13.009550094604492,77.75894927978516,UFCW,1,8,0.546217181917042,1,Medium Risk 🟡
12.994083404541016,77.72686767578125,Overspeed,15,6,0.43094609290041924,3,Very Low Risk ✅
13.009716033935549,77.759033203125,UFCW,8,8,0.578841075034954,1,Medium Risk 🟡
12.955865859985352,77.72509765625,FCW,45,9,0.8415410905701413,0,High Risk 🟠
13.009810447692873,77.75912475585938,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.997784614562988,77.7577133178711,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.992717742919922,77.72684478759766,Overspeed,10,6,0.4076433121019107,3,Very Low Risk ✅
13.00968074798584,77.75932312011719,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.992164611816406,77.71890258789062,PCW,5,10,0.7453782818082957,0,High Risk 🟠
13.00966453552246,77.75934600830078,UFCW,3,8,0.5555382942364453,1,Medium Risk 🟡
12.973440170288086,77.71133422851562,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.997819900512695,77.75719451904297,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.991930961608888,77.7269515991211,Overspeed,11,6,0.4123038682616124,3,Very Low Risk ✅
13.009605407714844,77.75939178466797,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.98836612701416,77.7301025390625,HMW,26,4,0.3016933354046915,3,Very Low Risk ✅
12.955822944641112,77.72315216064453,Overspeed,34,6,0.5194966599347519,1,Medium Risk 🟡
12.955820083618164,77.72306823730469,FCW,34,9,0.7902749728134224,0,High Risk 🟠
12.955815315246582,77.72270965576172,FCW,33,9,0.7856144166537204,0,High Risk 🟠
12.990395545959473,77.72752380371094,Overspeed,27,6,0.48687276681683994,1,Medium Risk 🟡
12.988987922668455,77.72716522216797,UFCW,18,8,0.6254466366319713,1,Medium Risk 🟡
12.998332977294922,77.75554656982422,FCW,29,9,0.7669721920149137,0,High Risk 🟠
12.998480796813965,77.75509643554688,FCW,22,9,0.7343482988970016,0,High Risk 🟠
12.959341049194336,77.74203491210938,PCW,20,10,0.8152866242038217,0,High Risk 🟠
12.98597812652588,77.74474334716797,PCW,16,10,0.7966443995650148,0,High Risk 🟠
12.988924980163574,77.72774505615234,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.985685348510742,77.7446060180664,PCW,23,10,0.8292682926829267,0,High Risk 🟠
12.998841285705566,77.7541732788086,HMW,28,4,0.311014447724095,3,Very Low Risk ✅
12.99899959564209,77.75383758544922,FCW,21,9,0.7296877427372999,0,High Risk 🟠
12.95573616027832,77.71834564208984,UFCW,2,8,0.5508777380767438,1,Medium Risk 🟡
12.95572566986084,77.71833801269531,UFCW,0,8,0.5415566257573403,1,Medium Risk 🟡
12.955760955810549,77.71862030029297,UFCW,4,8,0.5601988503961473,1,Medium Risk 🟡
12.98950481414795,77.72708129882812,PCW,16,10,0.7966443995650148,0,High Risk 🟠
12.999465942382812,77.75299072265625,HMW,29,4,0.3156750038837967,3,Very Low Risk ✅
12.975226402282717,77.71271514892578,PCW,26,10,0.8432499611620319,0,High Risk 🟠
12.9996976852417,77.75255584716797,HMW,20,4,0.27372999844648127,3,Very Low Risk ✅
12.97482967376709,77.71107482910156,PCW,25,10,0.8385894050023301,0,High Risk 🟠
12.955750465393066,77.71696472167969,UFCW,25,8,0.6580705297498832,1,Medium Risk 🟡
12.955755233764648,77.71685791015625,UFCW,17,8,0.6207860804722696,1,Medium Risk 🟡
12.95576000213623,77.71678161621094,UFCW,10,8,0.5881621873543574,1,Medium Risk 🟡
12.991320610046388,77.72815704345703,PCW,15,10,0.7919838434053128,0,High Risk 🟠
12.988512992858888,77.73008728027344,UFCW,8,8,0.578841075034954,1,Medium Risk 🟡
12.988486289978027,77.73014068603516,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.972821235656738,77.71163940429688,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.955765724182127,77.71603393554688,UFCW,17,8,0.6207860804722696,1,Medium Risk 🟡
12.95577621459961,77.7159423828125,UFCW,5,8,0.5648594065558488,1,Medium Risk 🟡
12.955798149108888,77.71543884277344,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
12.972326278686523,77.71178436279297,UFCW,5,8,0.5648594065558488,1,Medium Risk 🟡
12.9721097946167,77.71185302734375,PCW,15,10,0.7919838434053128,0,High Risk 🟠
12.973264694213867,77.70924377441406,UFCW,5,8,0.5648594065558488,1,Medium Risk 🟡
12.973267555236816,77.70923614501953,UFCW,0,8,0.5415566257573403,1,Medium Risk 🟡
13.000863075256348,77.75003814697266,FCW,28,9,0.762311635855212,0,High Risk 🟠
13.00108814239502,77.74946594238281,FCW,25,9,0.7483299673761068,0,High Risk 🟠
12.973265647888184,77.709228515625,UFCW,0,8,0.5415566257573403,1,Medium Risk 🟡
13.001233100891112,77.74910736083984,LDWR,36,2,0.16778002174926204,3,Very Low Risk ✅
13.001395225524902,77.74868774414062,LDWR,42,2,0.1957433587074724,3,Very Low Risk ✅
12.99400520324707,77.7311782836914,Overspeed,26,6,0.4822122106571383,1,Medium Risk 🟡
13.009310722351074,77.75968933105469,PCW,16,10,0.7966443995650148,0,High Risk 🟠
12.99441623687744,77.73120880126953,UFCW,22,8,0.6440888612707782,1,Medium Risk 🟡
13.009650230407717,77.75932312011719,UFCW,13,8,0.6021438558334626,1,Medium Risk 🟡
12.994670867919922,77.731201171875,Overspeed,13,6,0.4216249805810158,3,Very Low Risk ✅
12.995575904846191,77.731201171875,Overspeed,14,6,0.4262855367407176,3,Very Low Risk ✅
13.003315925598145,77.74833679199219,FCW,38,9,0.8089171974522291,0,High Risk 🟠
12.987754821777344,77.73477172851562,HMW,42,4,0.37626223395991915,3,Very Low Risk ✅
12.995824813842772,77.73084259033203,Overspeed,14,6,0.4262855367407176,3,Very Low Risk ✅
13.004057884216309,77.74850463867188,FCW,30,9,0.7716327481746155,0,High Risk 🟠
12.987652778625488,77.7359848022461,Overspeed,36,6,0.5288177722541556,1,Medium Risk 🟡
12.987648010253906,77.73625946044922,FCW,33,9,0.7856144166537204,0,High Risk 🟠
12.987652778625488,77.73657989501953,Overspeed,26,6,0.4822122106571383,1,Medium Risk 🟡
12.955967903137209,77.71329498291016,HMW,33,4,0.33431722852260365,3,Very Low Risk ✅
12.995742797851562,77.7297592163086,Overspeed,10,6,0.4076433121019107,3,Very Low Risk ✅
12.956005096435549,77.71247100830078,FCW,34,9,0.7902749728134224,0,High Risk 🟠
12.987675666809082,77.73726654052734,Overspeed,23,6,0.4682305421780331,1,Medium Risk 🟡
13.005952835083008,77.74889373779297,FCW,32,9,0.7809538604940189,0,High Risk 🟠
12.987652778625488,77.73788452148438,HMW,40,4,0.3669411216405157,3,Very Low Risk ✅
12.99197006225586,77.71774291992188,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.987650871276855,77.738525390625,FCW,39,9,0.8135777536119309,0,High Risk 🟠
12.973833084106444,77.708984375,UFCW,2,8,0.5508777380767438,1,Medium Risk 🟡
12.973844528198242,77.70897674560547,UFCW,1,8,0.546217181917042,1,Medium Risk 🟡
13.006237983703612,77.74984741210938,HMW,38,4,0.35762000932111243,3,Very Low Risk ✅
13.006478309631348,77.7505111694336,HMW,27,4,0.30635389156439324,3,Very Low Risk ✅
12.99560546875,77.72844696044922,Overspeed,13,6,0.4216249805810158,3,Very Low Risk ✅
12.99551773071289,77.72803497314453,Overspeed,12,6,0.41696442442131426,3,Very Low Risk ✅
12.987541198730469,77.74049377441406,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
12.98752498626709,77.74056243896484,UFCW,13,8,0.6021438558334626,1,Medium Risk 🟡
12.975510597229004,77.7431640625,PCW,23,10,0.8292682926829267,0,High Risk 🟠
12.971900939941406,77.71196746826172,PCW,10,10,0.7686810626068044,0,High Risk 🟠
12.994842529296877,77.72692108154297,Overspeed,10,6,0.4076433121019107,3,Very Low Risk ✅
12.956663131713867,77.7041244506836,Overspeed,41,6,0.552120553052664,2,Low Risk 🟢
12.95668601989746,77.7037582397461,HMW,31,4,0.3249961162032002,3,Very Low Risk ✅
12.975629806518556,77.74343872070312,UFCW,4,8,0.5601988503961473,1,Medium Risk 🟡
12.99418830871582,77.72689056396484,Overspeed,13,6,0.4216249805810158,3,Very Low Risk ✅
12.989789962768556,77.71800994873047,PCW,17,10,0.8013049557247163,0,High Risk 🟠
12.956740379333496,77.70292663574219,UFCW,19,8,0.630107192791673,2,Low Risk 🟢
12.99306297302246,77.72687530517578,Overspeed,0,6,0.36103775050489345,3,Very Low Risk ✅
12.99298095703125,77.72686767578125,Overspeed,13,6,0.4216249805810158,3,Very Low Risk ✅
12.992751121520996,77.72684478759766,Overspeed,12,6,0.41696442442131426,3,Very Low Risk ✅
12.992025375366213,77.7269287109375,Overspeed,6,6,0.38900108746310386,3,Very Low Risk ✅
12.991988182067873,77.72694396972656,Overspeed,9,6,0.40298275594220895,3,Very Low Risk ✅
12.99195957183838,77.72695922851562,Overspeed,12,6,0.41696442442131426,3,Very Low Risk ✅
12.956852912902832,77.70138549804688,Overspeed,28,6,0.4915333229765418,2,Low Risk 🟢
12.97096824645996,77.71366119384766,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.956908226013184,77.70072937011719,UFCW,16,8,0.6161255243125678,2,Low Risk 🟢
12.974401473999023,77.70378875732422,UFCW,8,8,0.578841075034954,1,Medium Risk 🟡
12.991125106811523,77.72764587402344,Overspeed,12,6,0.41696442442131426,3,Very Low Risk ✅
12.96058464050293,77.71690368652344,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
12.991021156311035,77.72767639160156,Overspeed,14,6,0.4262855367407176,3,Very Low Risk ✅
12.960588455200195,77.71678161621094,UFCW,9,8,0.5835016311946557,1,Medium Risk 🟡
12.956957817077637,77.70025634765625,Overspeed,25,6,0.4775516544974365,2,Low Risk 🟢
12.990633010864258,77.72759246826172,Overspeed,9,6,0.40298275594220895,3,Very Low Risk ✅
12.97097110748291,77.7142333984375,PCW,4,10,0.740717725648594,0,High Risk 🟠
12.98647117614746,77.71833801269531,PCW,23,10,0.8292682926829267,0,High Risk 🟠
13.018589973449709,77.76214599609375,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
12.956965446472168,77.7401123046875,Overspeed,9,6,0.40298275594220895,3,Very Low Risk ✅
12.989605903625488,77.72727966308594,Overspeed,13,6,0.4216249805810158,3,Very Low Risk ✅
12.960850715637209,77.71624755859375,PCW,19,10,0.8106260680441197,0,High Risk 🟠
12.960762977600098,77.71549987792969,PCW,29,10,0.8572316296411373,0,High Risk 🟠
12.985184669494627,77.74432373046875,PCW,29,10,0.8572316296411373,0,High Risk 🟠
12.984166145324709,77.74391174316406,FCW,26,9,0.7529905235358085,0,High Risk 🟠
12.989014625549316,77.72749328613281,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.98624324798584,77.71834564208984,PCW,19,10,0.8106260680441197,0,High Risk 🟠
12.956746101379396,77.6977767944336,UFCW,6,8,0.5695199627155507,2,Low Risk 🟢
12.986658096313477,77.71836853027344,PCW,19,10,0.8106260680441197,0,High Risk 🟠
12.961400985717772,77.71475219726562,UFCW,21,8,0.6394283051110765,1,Medium Risk 🟡
12.982006072998049,77.74374389648438,FCW,34,9,0.7902749728134224,0,High Risk 🟠
12.970986366271973,77.71312713623047,PCW,15,10,0.7919838434053128,0,High Risk 🟠
12.988374710083008,77.71852111816406,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
13.007675170898438,77.7533187866211,LDWR,28,2,0.13049557247164822,3,Very Low Risk ✅
12.989605903625488,77.71817016601562,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.969383239746094,77.71295928955078,Overspeed,44,6,0.5661022215317693,1,Medium Risk 🟡
12.990233421325684,77.71785736083984,PCW,21,10,0.8199471803635232,0,High Risk 🟠
12.96774959564209,77.7138671875,PCW,32,10,0.8712132981202423,0,High Risk 🟠
12.974255561828612,77.6981430053711,UFCW,4,8,0.5601988503961473,2,Low Risk 🟢
12.97443962097168,77.6980209350586,UFCW,0,8,0.5415566257573403,2,Low Risk 🟢
12.991435050964355,77.71769714355469,PCW,14,10,0.7873232872456113,0,High Risk 🟠
12.99156093597412,77.71771240234375,UFCW,18,8,0.6254466366319713,1,Medium Risk 🟡
12.9564847946167,77.69605255126953,Overspeed,27,6,0.48687276681683994,2,Low Risk 🟢
12.956475257873535,77.69597625732422,Overspeed,28,6,0.4915333229765418,2,Low Risk 🟢
12.991687774658203,77.71773529052734,PCW,6,10,0.7500388379679974,0,High Risk 🟠
12.974597930908203,77.69791412353516,UFCW,3,8,0.5555382942364453,2,Low Risk 🟢
12.974608421325684,77.69790649414062,UFCW,2,8,0.5508777380767438,2,Low Risk 🟢
12.987735748291016,77.73593139648438,Overspeed,35,6,0.5241572160944539,1,Medium Risk 🟡
12.95631504058838,77.69514465332031,Overspeed,27,6,0.48687276681683994,2,Low Risk 🟢
12.956306457519531,77.695068359375,Overspeed,28,6,0.4915333229765418,2,Low Risk 🟢
12.987728118896484,77.73670959472656,UFCW,18,8,0.6254466366319713,1,Medium Risk 🟡
12.987725257873535,77.73678588867188,UFCW,10,8,0.5881621873543574,1,Medium Risk 🟡
12.956186294555664,77.69430541992188,UFCW,16,8,0.6161255243125678,2,Low Risk 🟢
12.967172622680664,77.71721649169922,UFCW,29,8,0.6767127543886902,1,Medium Risk 🟡
12.987706184387209,77.73780059814453,Overspeed,27,6,0.48687276681683994,1,Medium Risk 🟡
12.98770523071289,77.73794555664062,Overspeed,27,6,0.48687276681683994,1,Medium Risk 🟡
12.987701416015623,77.73809051513672,Overspeed,27,6,0.48687276681683994,1,Medium Risk 🟡
12.991966247558594,77.71578979492188,UFCW,20,8,0.6347677489513748,1,Medium Risk 🟡
12.987695693969728,77.73836517333984,Overspeed,26,6,0.4822122106571383,1,Medium Risk 🟡
12.987695693969728,77.73843383789062,Overspeed,27,6,0.48687276681683994,1,Medium Risk 🟡
12.987703323364258,77.73883056640625,UFCW,23,8,0.64874941743048,1,Medium Risk 🟡
12.98770809173584,77.73893737792969,UFCW,19,8,0.630107192791673,1,Medium Risk 🟡
12.963750839233398,77.71426391601562,FCW,33,9,0.7856144166537204,0,High Risk 🟠
13.007149696350098,77.753173828125,PCW,7,10,0.7546993941276992,0,High Risk 🟠
12.956094741821287,77.69355010986328,Overspeed,27,6,0.48687276681683994,2,Low Risk 🟢
12.956029891967772,77.69316864013672,HMW,31,4,0.3249961162032002,3,Very Low Risk ✅
12.956029891967772,77.69316864013672,FCW,31,9,0.7762933043343172,4,Very High Risk 🔴
12.955981254577637,77.69292449951172,Overspeed,24,6,0.47289109833773485,2,Low Risk 🟢
12.987685203552246,77.73986053466797,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.987685203552246,77.73990631103516,UFCW,2,8,0.5508777380767438,1,Medium Risk 🟡
12.987688064575195,77.73992919921875,UFCW,2,8,0.5508777380767438,1,Medium Risk 🟡
12.9625825881958,77.71332550048828,UFCW,21,8,0.6394283051110765,1,Medium Risk 🟡
12.96242332458496,77.7133560180664,UFCW,17,8,0.6207860804722696,1,Medium Risk 🟡
12.96214771270752,77.71340942382812,FCW,23,9,0.7390088550567033,0,High Risk 🟠
12.98973560333252,77.71309661865234,Overspeed,31,6,0.5055149914556469,1,Medium Risk 🟡
12.960488319396973,77.71302032470703,PCW,25,10,0.8385894050023301,0,High Risk 🟠
13.006714820861816,77.74708557128906,HMW,38,4,0.35762000932111243,3,Very Low Risk ✅
13.006980895996094,77.74625396728516,LDWR,36,2,0.16778002174926204,3,Very Low Risk ✅
12.987380027770996,77.74122619628906,UFCW,8,8,0.578841075034954,1,Medium Risk 🟡
13.007051467895508,77.7459487915039,LDWL,43,2,0.20040391486717424,3,Very Low Risk ✅
12.987378120422363,77.74124145507812,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.950700759887695,77.68960571289062,FCW,29,9,0.7669721920149137,4,Very High Risk 🔴
13.00706958770752,77.74571990966797,FCW,47,9,0.8508622028895447,0,High Risk 🟠
12.955827713012695,77.72315979003906,Overspeed,29,6,0.4961938791362434,1,Medium Risk 🟡
12.949482917785645,77.6893310546875,UFCW,24,8,0.6534099735901817,2,Low Risk 🟢
13.007085800170898,77.74282836914062,LDWR,36,2,0.16778002174926204,3,Very Low Risk ✅
12.987302780151367,77.7091064453125,Overspeed,32,6,0.5101755476153487,1,Medium Risk 🟡
13.00710105895996,77.7425765991211,FCW,31,9,0.7762933043343172,0,High Risk 🟠
12.987032890319824,77.70893096923828,FCW,29,9,0.7669721920149137,0,High Risk 🟠
12.949097633361816,77.68899536132812,PCW,18,10,0.8059655118844182,4,Very High Risk 🔴
12.967914581298828,77.69352722167969,UFCW,10,8,0.5881621873543574,2,Low Risk 🟢
13.0074462890625,77.74102783203125,HMW,34,4,0.3389777846823054,3,Very Low Risk ✅
12.955818176269531,77.72139739990234,UFCW,9,8,0.5835016311946557,1,Medium Risk 🟡
12.985851287841797,77.70836639404297,HMW,26,4,0.3016933354046915,3,Very Low Risk ✅
12.948975563049316,77.6872787475586,PCW,22,10,0.8246077365232252,4,Very High Risk 🔴
13.00897979736328,77.74076080322266,LDWR,45,2,0.2097250271865776,3,Very Low Risk ✅
13.0092134475708,77.74076080322266,HMW,47,4,0.3995650147584277,3,Very Low Risk ✅
12.98715591430664,77.74226379394531,UFCW,16,8,0.6161255243125678,1,Medium Risk 🟡
13.010798454284668,77.74053955078125,HMW,20,4,0.27372999844648127,3,Very Low Risk ✅
12.98578643798828,77.70796966552734,Overspeed,32,6,0.5101755476153487,1,Medium Risk 🟡
12.986499786376951,77.70775604248047,FCW,39,9,0.8135777536119309,0,High Risk 🟠
13.011222839355469,77.73950958251953,FCW,29,9,0.7669721920149137,0,High Risk 🟠
12.986533164978027,77.74462890625,FCW,27,9,0.7576510796955103,0,High Risk 🟠
12.948670387268066,77.68378448486328,UFCW,13,8,0.6021438558334626,2,Low Risk 🟢
13.011529922485352,77.73881530761719,HMW,34,4,0.3389777846823054,3,Very Low Risk ✅
13.01173496246338,77.73838806152344,Overspeed,29,6,0.4961938791362434,1,Medium Risk 🟡
12.948664665222168,77.68367004394531,UFCW,1,8,0.546217181917042,2,Low Risk 🟢
12.948662757873535,77.68366241455078,UFCW,0,8,0.5415566257573403,2,Low Risk 🟢
13.012069702148438,77.73766326904297,LDWL,43,2,0.20040391486717424,3,Very Low Risk ✅
12.948657989501951,77.68364715576172,UFCW,0,8,0.5415566257573403,2,Low Risk 🟢
12.948659896850586,77.68363952636719,UFCW,0,8,0.5415566257573403,2,Low Risk 🟢
13.012269973754885,77.7370834350586,HMW,27,4,0.30635389156439324,3,Very Low Risk ✅
13.01229476928711,77.73701477050781,FCW,30,9,0.7716327481746155,0,High Risk 🟠
13.02698040008545,77.76736450195312,PCW,33,10,0.875873854279944,0,High Risk 🟠
12.960140228271484,77.7109375,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
12.98827838897705,77.70523834228516,HMW,35,4,0.3436383408420071,3,Very Low Risk ✅
12.948631286621094,77.6833724975586,UFCW,9,8,0.5835016311946557,2,Low Risk 🟢
12.94862461090088,77.68333435058594,UFCW,4,8,0.5601988503961473,2,Low Risk 🟢
12.98528003692627,77.74443817138672,UFCW,19,8,0.630107192791673,1,Medium Risk 🟡
12.952953338623049,77.7207260131836,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
12.9486083984375,77.6832275390625,UFCW,8,8,0.578841075034954,2,Low Risk 🟢
12.94860553741455,77.68318939208984,UFCW,5,8,0.5648594065558488,2,Low Risk 🟢
12.988510131835938,77.70362854003906,HMW,24,4,0.2923722230852881,3,Very Low Risk ✅
12.948604583740234,77.6830825805664,UFCW,6,8,0.5695199627155507,2,Low Risk 🟢
12.948588371276855,77.68292236328125,UFCW,8,8,0.578841075034954,2,Low Risk 🟢
13.02711009979248,77.76631164550781,PCW,36,10,0.8898555227590492,0,High Risk 🟠
12.948573112487791,77.68273162841797,UFCW,6,8,0.5695199627155507,2,Low Risk 🟢
12.948570251464844,77.68266296386719,UFCW,6,8,0.5695199627155507,2,Low Risk 🟢
13.01225757598877,77.73712158203125,HMW,30,4,0.32033556004349845,3,Very Low Risk ✅
13.01209831237793,77.73757934570312,HMW,29,4,0.3156750038837967,3,Very Low Risk ✅
13.011933326721191,77.73796081542969,Overspeed,40,6,0.5474599968929625,1,Medium Risk 🟡
13.011933326721191,77.73796081542969,Overspeed,40,6,0.5474599968929625,1,Medium Risk 🟡
13.011882781982422,77.7380599975586,LDWL,43,2,0.20040391486717424,3,Very Low Risk ✅
12.978976249694824,77.74225616455078,UFCW,21,8,0.6394283051110765,1,Medium Risk 🟡
12.978631019592283,77.7421646118164,PCW,12,10,0.7780021749262078,0,High Risk 🟠
13.011159896850586,77.73973083496094,FCW,31,9,0.7762933043343172,0,High Risk 🟠
13.032031059265137,77.75895690917969,FCW,31,9,0.7762933043343172,0,High Risk 🟠
13.008393287658691,77.74081420898438,FCW,39,9,0.8135777536119309,0,High Risk 🟠
13.007143020629885,77.74501037597656,LDWR,48,2,0.22370669566568274,3,Very Low Risk ✅
13.006786346435549,77.74685668945312,LDWR,42,2,0.1957433587074724,3,Very Low Risk ✅
12.948500633239746,77.6817855834961,UFCW,6,8,0.5695199627155507,2,Low Risk 🟢
13.03920555114746,77.76001739501953,HMW,39,4,0.36228056548081394,3,Very Low Risk ✅
13.039661407470703,77.76012420654297,HMW,35,4,0.3436383408420071,3,Very Low Risk ✅
12.948511123657228,77.68175506591797,UFCW,0,8,0.5415566257573403,2,Low Risk 🟢
12.94851016998291,77.68170928955078,UFCW,3,8,0.5555382942364453,2,Low Risk 🟢
13.00638484954834,77.74850463867188,FCW,35,9,0.7949355289731239,0,High Risk 🟠
12.94848346710205,77.68169403076172,UFCW,4,8,0.5601988503961473,2,Low Risk 🟢
12.955820083618164,77.72067260742188,Overspeed,10,6,0.4076433121019107,3,Very Low Risk ✅
12.948477745056152,77.68148803710938,UFCW,3,8,0.5555382942364453,2,Low Risk 🟢
13.046607971191406,77.76039123535156,LDWL,60,2,0.27963336958210344,3,Very Low Risk ✅
12.955818176269531,77.72052764892578,UFCW,4,8,0.5601988503961473,1,Medium Risk 🟡
13.005345344543455,77.75248718261719,FCW,28,9,0.762311635855212,0,High Risk 🟠
12.993735313415527,77.70211791992188,FCW,33,9,0.7856144166537204,0,High Risk 🟠
12.993781089782717,77.70197296142578,FCW,28,9,0.762311635855212,0,High Risk 🟠
13.004791259765623,77.75315856933594,FCW,31,9,0.7762933043343172,0,High Risk 🟠
12.993818283081056,77.70187377929688,UFCW,6,8,0.5695199627155507,1,Medium Risk 🟡
12.975717544555664,77.74242401123047,FCW,36,9,0.7995960851328257,0,High Risk 🟠
12.975717544555664,77.74242401123047,FCW,36,9,0.7995960851328257,0,High Risk 🟠
12.993830680847168,77.70185089111328,UFCW,1,8,0.546217181917042,1,Medium Risk 🟡
12.993836402893066,77.70185089111328,UFCW,0,8,0.5415566257573403,1,Medium Risk 🟡
12.97591781616211,77.7417221069336,FCW,36,9,0.7995960851328257,0,High Risk 🟠
12.97591781616211,77.7417221069336,FCW,36,9,0.7995960851328257,0,High Risk 🟠
13.052918434143066,77.76181030273438,UFCW,14,8,0.6068044119931644,1,Medium Risk 🟡
12.964221000671388,77.71037292480469,PCW,11,10,0.7733416187665061,0,High Risk 🟠
12.976568222045898,77.7415542602539,PCW,25,10,0.8385894050023301,0,High Risk 🟠
12.976568222045898,77.7415542602539,PCW,25,10,0.8385894050023301,0,High Risk 🟠
13.004545211791992,77.75623321533203,FCW,29,9,0.7669721920149137,0,High Risk 🟠
13.004483222961426,77.75635528564453,FCW,22,9,0.7343482988970016,0,High Risk 🟠
12.965370178222656,77.70924377441406,PCW,11,10,0.7733416187665061,0,High Risk 🟠
13.004315376281738,77.75668334960938,FCW,22,9,0.7343482988970016,0,High Risk 🟠
13.004284858703612,77.7567367553711,FCW,21,9,0.7296877427372999,0,High Risk 🟠
13.004088401794434,77.75701904296875,Overspeed,8,6,0.3983221997825072,3,Very Low Risk ✅
13.000773429870604,77.75770568847656,HMW,35,4,0.3436383408420071,3,Very Low Risk ✅
12.965259552001951,77.70932006835938,UFCW,18,8,0.6254466366319713,1,Medium Risk 🟡
12.994561195373535,77.70121002197266,UFCW,16,8,0.6161255243125678,1,Medium Risk 🟡
12.99779987335205,77.75829315185547,HMW,39,4,0.36228056548081394,3,Very Low Risk ✅
12.964984893798828,77.7099838256836,FCW,25,9,0.7483299673761068,0,High Risk 🟠
12.993861198425291,77.70222473144531,UFCW,11,8,0.5928227435140592,1,Medium Risk 🟡
13.055618286132812,77.75872802734375,PCW,28,10,0.8525710734814353,0,High Risk 🟠
12.993807792663574,77.7024917602539,UFCW,2,8,0.5508777380767438,1,Medium Risk 🟡
12.993803024291992,77.70250701904297,UFCW,1,8,0.546217181917042,1,Medium Risk 🟡
12.99344539642334,77.75750732421875,HMW,40,4,0.3669411216405157,3,Very Low Risk ✅
12.99295139312744,77.75733947753906,HMW,16,4,0.25508777380767433,3,Very Low Risk ✅
12.992890357971191,77.75727844238281,UFCW,4,8,0.5601988503961473,1,Medium Risk 🟡
12.961681365966797,77.72573852539062,PCW,23,10,0.8292682926829267,0,High Risk 🟠
12.99282455444336,77.75691986083984,UFCW,12,8,0.5974832996737609,1,Medium Risk 🟡
12.992679595947266,77.75623321533203,FCW,33,9,0.7856144166537204,0,High Risk 🟠
12.95148754119873,77.71601867675781,UFCW,15,8,0.6114649681528661,1,Medium Risk 🟡
12.948439598083496,77.68082427978516,UFCW,0,8,0.5415566257573403,2,Low Risk 🟢
12.96262264251709,77.72462463378906,UFCW,5,8,0.5648594065558488,1,Medium Risk 🟡
12.94843292236328,77.68082427978516,UFCW,2,8,0.5508777380767438,2,Low Risk 🟢
12.962850570678713,77.72460174560547,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.992688179016112,77.75372314453125,FCW,41,9,0.8228988659313343,0,High Risk 🟠
12.94825839996338,77.68029022216797,UFCW,15,8,0.6114649681528661,2,Low Risk 🟢
12.963255882263184,77.72438049316406,UFCW,7,8,0.5741805188752522,1,Medium Risk 🟡
12.948164939880373,77.6793441772461,FCW,36,9,0.7995960851328257,4,Very High Risk 🔴
12.94817066192627,77.67916870117188,FCW,32,9,0.7809538604940189,4,Very High Risk 🔴
12.948175430297852,77.67862701416016,FCW,33,9,0.7856144166537204,4,Very High Risk 🔴
12.948227882385254,77.6780014038086,UFCW,23,8,0.64874941743048,2,Low Risk 🟢
12.964085578918455,77.7132568359375,FCW,14,9,0.6970638496193877,0,High Risk 🟠
12.954137802124023,77.71504974365234,PCW,14,10,0.7873232872456113,0,High Risk 🟠
12.985939979553224,77.74922943115234,HMW,30,4,0.32033556004349845,3,Very Low Risk ✅
12.955100059509276,77.71477508544922,UFCW,23,8,0.64874941743048,1,Medium Risk 🟡
12.955185890197754,77.7147445678711,UFCW,17,8,0.6207860804722696,1,Medium Risk 🟡
12.965041160583496,77.71949768066406,PCW,16,10,0.7966443995650148,0,High Risk 🟠
12.965070724487305,77.71923065185547,PCW,23,10,0.8292682926829267,0,High Risk 🟠
12.985795021057127,77.74647521972656,HMW,45,4,0.39024390243902435,3,Very Low Risk ✅
12.98597812652588,77.7459716796875,LDWL,38,2,0.17710113406866546,3,Very Low Risk ✅
